Variable	Attribute	Value	Proposed name	example value	notes
start_of_run
	standard_name
	long_name	Quality flag: WU
	flag_values	0b,1b, 2b, 3b
	flag_meanings	bad_data|good_data _good_for_reasearch|suspect_data_good_for_general_use|suspect_data_requires_further_checking_but_may_be_ok_for_general_use

qc_flag_quality_wv
	type	byte
	dimension	time
	units	1
	standard_name
	long_name	Quality flag: WV
	flag_values	0b,1b, 2b, 3b
	flag_meanings	bad_data|good_data _good_for_reasearch|suspect_data_good_for_general_use|suspect_data_requires_further_checking_but_may_be_ok_for_general_use

qc_flag_quality_wts
	type	byte
	dimension	time
	units	1
	standard_name
	long_name	Quality flag: WTs
	flag_values	0b,1b, 2b, 3b
	flag_meanings	bad_data|good_data _good_for_reasearch|suspect_data_good_for_general_use|suspect_data_requires_further_checking_but_may_be_ok_for_general_use

qc_flag_quality_itc_class
	type	byte
	dimension	time
	units	1
	standard_name
	long_name	Quality flag: General Turbulent Characteristic of W Class
	flag_values	0b,1b, 2b, 3b
	flag_meanings	bad_data|good_data _good_for_reasearch|suspect_data_good_for_general_use|suspect_data_requires_further_checking_but_may_be_ok_for_general_use
